3,LATEST ONE PLUS 6 MODEL... AFTER LONG ...,SUBRAHMANYAM YATHAVAKILLA,"LATEST ONE PLUS 6 MODEL... AFTER LONG CALL NEXT CALL NOT CONNECT IMMEDIATELY. IT WILL TAKES MINIMUM 15 SECONDS TO 25 SECONDS. SUDDENLY PHONE WAS HANGING.... BUT, RAM SPEED OK. I THINK PHONE INTERNAL ISSUE OF HANGING ONLY THE BIG ISSUE.",
3,Lagging,...,I am using my phone since 12 days and it has started lagging sometimes. All the apps keep on reloading.,
3,4G not working,Vishal Bhardwaj,"My 4g network is not working with one plus 6. Kindly help, we are not happy. Kindly sort out the problem or replace it.",One
3,Hangs,Shreyash Agrawal,"Hangs while calling. You have to try different ways to make calls when it doesn't work. When you press the call button after selecting a number or if you press the contact name, call doesn't happen.",
3,Battery issue,Dhruwin M Shah,Charging takes a lot of time. I think my charger is faulty. My friend bought his oneplus6 3 days before I did. For full charge his device takes about 40 mins from 10% to 100% but my device takes 1 hr 30 mins from 2% to 100%.,
3,Improve picture quality,Sanjeev s.,Not happy with picture quality. Few apps do not behave properly and have to restart for few applications to work.,
3,Battery life,Abhiroop Roy,"I don't know but since the past two days my phone is running out of charge, like i used my phone and i kept it and went to sleep and the charge was 33% but in the morning it came down to 0",
3,good but problem,Gurjit,great phone. silk white feel premium. but dust appear in rear camera,
3,Need to fix glitches,Rohit Sharma,Good performance and battery. But the phone is filled with glitches. Poor ambient light sensing. Poor indoor photos.,
3,Not worth the money and expectation,Amazon Customer,Initially the product was good but after the software update the mobile statrted to automatically hang up and requires to restart ... Also the restart happens only after long time... Not upto the expectations,
3,This bill send me again with gst entered.,malay gandhi,This is not an b to c.,One
3,All round performance,Mahesh Kumar,Not best in any segments but Best all rounder mobile..i am ios user ..i feel badly with android,
3,Heating Problem,PINAKI,I'm facing some heating problems with my OnePlus 6 . It has hardly been a fortnight since I have started using it.,One
3,Improve the rear camera,Rahul,"Camera is not good as company is claiming, no portrait mode for selfie. Heating issue with both phone and charger.",One
3,I am not happy to this phone,KOMAL ,Battery not over good camera quality so bad mene jesa socha tha iska camera utna acha nai hai. Mene ye phone bus camera ke liye hi liya tha but i am very dissatisfied to camera clearly,
3,Phone is getting very much heat. when charging and ...,Avik Das,Phone is getting very much heat. when charging and as well as when playing some games and staffs. As per the price segment its not expected.,
3,Phone is good but at 35k it seems little costly,Abhinav Agrawal,Phone is good but at 35k it seems little costly. I would have given it 5 star for a price at around 25k.,One
3,Phone unlocking issue,Manjunath,There seems to be some software problem ... I have faced issues with the phone unlocking and also the phone has hanged already when it is not even a month I have used it ..... Highly disappointed...,
2,Great phone but horrible call quality issue,Amazon Customer,"Overall this is one of best phone which I used ,  great photo and video quality, above average low light photo quality, bright display , long battery life and the most important things is very good performance (never seen any slowness issue)",4
2,Incomming Calls Not Reachable,Gunit Bindal,"Phone is Good But We are facing Many Issues With Calls Especially Incomming Calls, Most Of The Incomming Calls are Noty Recived , Many People Said Me that the phone is going Switch Off and Not Reachable , Kindly Tell Us How and Where to get it Fixed Or Return It and Give Us a Replacement , We Have Tried Sim Card in My Old Note 8 To test Sim And is is working Absolutely Fine.",3
2,good product,Gireesh,thisi s my review after using 3 days.phone is good.camera quality is good in daylight and ok in low light.,
2,I have some defects with my phone (Seller RocketKommerce).,Nithin Cyril,"Hi RocketKommerce,",One
2,I want to return my mobile,Amazon Customer,It have a 6gb ram but it running slowly after using one month of period apps also taking time to open.,3
2,Very Bad experience with the screen of one plus 6,anonymous,This is my honest review of one plus 6 and i am not even faking it please its your money i don't have to anything with it i just wanna let u know guys these devices performs best as compared to flagship phones but i am having a very bad experience after 3 months of usage.I use to play pubg on this phone but now i can see fadded icons of games like shooting button sertings button names health etc even if the game is closed i tried updating rebooting but the problems are still there and now i am planning to go to customer service of one plus.I will post the honest opinion after visiting to the customer service.,One
2,Under 10k camera for 30 k mobile,Sujan,Changing review stars to 2.,
2,Not satisfied,Amazon Customer,I was a proud one plus 2 user. But I am not getting the speed and performance as I expected  from my new phone one plus 6. A premium phone as it's moto was speed. Using WiFi or 4G not getting the rapidness some times. And Once  a heart breaking shock like  I switched on my Bluetooth to connect with a Bluetooth speker and that made my phone to switch off unexpectedly.,One
2,Poor camera quality,Kishan Chand Swain,Camera quality is so bad. I have stopped doing video call with this phone. Just because I could not return it back it within the return periin have to face the consequences of it. Very bad canera quality. Will never suggest anyone to buy one plus phones.,
2,Extra Amount is taken for NO EMI COST ITEM - CRITICAL PRIORITY,Ravi,"I have purchased one plus 6 on ""9th July 2018"" using HDFC credit card with no cost emi Amount paid = 32,999/- . But 714 extra amount is been deducted from my bank account HDFC CREDIT CARD for 3 months. Can you please let me know how come extra charges are getting applied when the item is on NO COST EMI . Product details ORDER ID :- 407-33351258797906 CUSTOMER NAME :- PREETI KUMAWAT",
2,Worst phone ever dont buy.,Aeknath Virendra,"Worst service,, the service centre only know how to loot their customers. Battery life is not upto the mark. The durability and strenght of the phone is very less, just dropped for a single time and the screen got cracked.. Sended my phone for repair to service centre and it took 28 days just for the replacement of the display.. Worst mobile worst service ever i faced.. Dont buy this, use your money in some valuable phone who worth it.",
2,Performance issue in slider button,Amazon Customer,"I do like lot of things about this phone, but never expected stuck bottom slider(even in hidden mode). The place of the bottoms lifer is just covered with black or grey colour while using apps like WhatsApp, FB, Instagram.",
2,More hype than substance,Amazon Customer,"After using it for 3months, not at all satisfied. What disappointed me most: display- forget using in sun, even build or inside room cause reflections, 2nd- user experience, OS- not friendly, then picture quality-pretty average even in comparison with opportunity, Samsung. Only more GB of RAM doesn't make good phone. Only hype and marketing gimmicks...",
2,Battery Life not good,Akshatha Prabhu,I ordered this phone on October 12th n it's been two weeks am using this. Highly disappointed with battery life as its drains very quick even after the battery saver n recommended settings advised. It's not worth paying for high price. For one instance morning @ 10 I charged OP6 full and at by 1 o'clock by noon the battery has come down to 75% without any much usage. Please help me out on this,
2,Two Stars,Amazon Customer,Front camera quality is very bad,4
2,Don't Purchase this product in 35K. MI Note 5 is far better in compression.,praveen,"I'm using this device since last 6 month. now I'm facing lot of problem with it like hanged, slow processing, call receiving, call dialing....pls spend this amount for a genuine product....MI note 5 pro is okay better than one plus 6.",One
2,"Ok, value for money. Not as good as Samsung or Apple. Glitches very common after updates",shailaja,"Ok, value for money. Not as good as Samsung or Apple. Glitches very common after updates.",
2,Beware before you buy,Amazon Customer,"If you are Android user, you may be comfortable with this product. But after using IOS based phones, you can easily make out the difference. The phone sound quality is having serious issues. The promiment  features like direct access of images and oter media while operating on various apps is entirely missing.",
2,Want to upgrade,avinash,"I like every product of OnePlus but I want to upgrade to 6T,can you please give me offers to upgrade,picture quality is not as expected and battery and sound is good but battery is draining out soon",
2,Phone i received is a clone/refurbished,Amazon Customer,I think this product which I have received is clone as it does not take good pics as other OnePlus 6 do take. It's also hangs alot. This mobile is with many of my friends but comparing there OnePlus 6 with my OnePlus 6 is not up to the mark. If possible please replace it.,
2,Worst battery life I ever use,Amazon Customer,All are good except battery life.i have been issue with my battery life my phone battery is drain out so fast like charging dash charging only two week now i started use this phone and also some problem with the speaker while ringing.im expecting solution from the authorities,
2,screen is too dim,Ullas Agrawal,keeping the mobile at around 90% of the brightness. Legibility under sun is too bad. otherwise a fantastic phone.,
2,Not worth,Nirav Trivedi,Camera picture quality during night in lighting is very bad.... Never expected from one plus 6 high end mobile,
2,Bad service from Amazon,ravinder reddy. akkireddy,"Camera quality is poor, battery lost 1day for average user, Amazon refuce to replace my phone ,they sent me a broken seal product.",
2,Defective product,dibiya,I cant understand what sort of products are you selling i have got a defective product.  Two weeks after buying was finw now i can find some issues with the display..  Some time the color changes some pics wont be visible. Kindly help me replace with a perfect product soon.,
2,Not met even OnePlus Brands minimal expectation,Pradeep Padashetty,"The picture quality and display is not even up to the One plus standards. I am feeling like I got the defective product or reused one, on big billion.",
2,Feeling cheated by Oneplus,Belal ahmad,"In just 3 months my OnePlus 6 is starting Display issue. When i get down the Brightestness level, that time suddenly display light is started vibrating like Markury, it's my fault i couldn't bought the protection plan. Now i am feeling cheated by OnePlus.",
2,Loud speaker while making calls is not working,Samata Ukil,"Its only been two months since i bought this phone, and my phone's loudspeaker while making calls have already stopped working. As much as people are giving great feedback about this phone, i am a little surprised and dont know what to do because its a brand new phone",
2,Fake deals,Syed fahad,Bought this phone during the sale but didn't got 1 year damage protection this was very much disappointing contacted CC still no response.😔😔,One
2,Not that fast,Chi D,More hyped product. People switching from highend or mid range Samsung or apple won't like much.,
2,One plus 6 sux would be harsh but not satisfied,Nitin Achrekar,"I'm actually not that happy with it. It gives me trouble during calls, voice fluctuation, network swings and had bought for the best battery experience but disappointed. My experience with moto Z2 play was much better.",
2,Disappointed with the purchase.,Nittin Garg,"Ordered two times, both the time it came out to be defective or bad performing.",
2,Phone is Muted,Bipin Albert,My phone says it is MUTED....  I'm not able to increase the ring tone.... Unable to make any changes in settings in regards to this....  My phone does not ring or vibrate on incoming calls or messages.... Kindly help.... Urgent !!,
2,phone gone in 4 months completely offf,Krunal M.,never expexcted such crap from one plus my new phone is just completely off n not strting only it sucks atlst it proved chinese brand is chinese brand apple iphone takes money but never gives crap prdc like this,
2,Defect in rear camera,Harshan MG,I have received a defective phone...rear camera isn't working properly ....I cannot click a single picture all the photos are coming blur from rear camera .very poor ..wasn't expecting this from Amazon and also 1+...,
2,Didn't like it. Wasted my money,Kranthi Kumar,After using for 15days I'm writing the review. Very low battery level and mobile gets stuck always. Now I couldn't return. waste of money. if you are OnePlus lover buy it but I felt it's not worthy for the money.,
2,Poor Sound Quality,Amazon Customer,Have been using the phone for a week and find the sound quality very poor. It’s difficult to comprehend what the other person is speaking. Also noticed the portrait mode photographs during nights are average.,
2,Getting shock while charging the mobile,nagarjuna.bpc,I didn't observe starting onwards.One suddenly got call at time of charging.I picked up the call and keep the mobile in my ear.Iam getting shock.After that onwards I observe while charging.it is getting shock,
2,Poco f1 vs one plus 6t,Amazon Customer,I have purchased two phones. One is poco f1 and another is one plus 6t. Only found display better in one plus 6t and rest is poco f1 exceeded in every field.,
2,"Not bad ,just ok",leelaanand,"Not as expected ,bore to use",
2,Speaker not good,ankita,I bought this product 15 days back and my speaker is not good..I am getting crackling sound while playing video songs in YouTube.,
2,Two Stars,sanjeev shukla,"its too heavy, not too slim as phone coming in similar range,",One
2,Worst experience,Amazon Customer,"Picture is average, sound is okay, battery is good. But phone lags a lot. I've spent 35 k so that I get a speedy phone but it lags in using apps or playing normal games only. Worst.",
2,Very upset with one plus I am big fan of one plus,JUDE,Do u belove it's gorilla Glass when it slip from my pocket screen got damage... I am big fan of one plus this is my third phone in one plus but this made me very upset,
2,"Over hyped phone, not very smooth!",Amazon Customer,"Speaker of this phone is pathetic. Camera is good, not the best. Battery life is good.",
2,Facing problems,doc,Rear Camera lens has some dust . it takes awful low light photos,
2,Bad quality back glass don't buy with back glass,Amazon Customer,Back glass broke  after fall on carpet from coffee table just 1and 1/2 feet hieght very low quality back glass,
2,Nice Phone,ASIF EZAZ,It's great but the price is high,
2,Not satisfied,Ashwin ,"I am facing lot of problems, sound quality, it's getting hanged, conference call not working properly.",
2,that one plus is totally waste,kanwar brar,i got a faulty one plus 5,2
2,Hanging issues,Max,The phone keeps hanging every now and then. Keeps toggling between apps on it's own hindering the current activity. I need you to replace it ASAP.,
2,Phone is hanging,Amazon Customer,"Not sure that phone has some defect or something but it started to hang, whenever I open gallery it hangs and at times when I try to do conference call it hangs",
2,Average,JITHU,Board complaint....and poor service by the service center ( ernakulam),
2,Phone Shutting Down Abruptly/ Suddenly,Amazon Customer,HI,
2,Issue with one plus 6 phone after 1 week usage ...,Amazon Customer,"Issue with one plus 6 phone after 1 week usage. Call drops , call failed ,caller doesn't hear any ringtone whole calling .",
2,Phone hangs a lot,Gaggan Satinder Bedi,The phone is very good in all aspects but with the major issue of hanging. The phone randomly hangs and one has to go through the hassle of restarting.,
2,Battery back up is not good.,kartik kabra,Battery back is not good after I downloaded Android pie. And wifi automatically on. And touch also creat sometime problem,
2,Not so good product,Priyesh Dubey,Picture quality is nit so good,
2,Problem in camera,Gaurav,"I am having problem with my phone, it completely hangs when you start the portrait mode of your camera..but I haven't been able to replace it.",
2,Not worth the money,rinkle chopra,"Despite the fact that it has a good picture quality and great battery life , the Slow-mo quality is too bad... don’t go for this",
2,Pathetic performance,Libson Thomas,"Phone is getting hanged frequently, touch is not working properly... No one to contact... Struggling to find asolution",
2,Battery Drainage plus heating Problem,Prem Chandra Devkota,The Phone gets heated up even if it is not used for longer period and not using any big Applications. The battery gets drained so faster.,
2,Worst money waste,thiyagavel,This product good But the update issue was very poor. This device use only orio support. Not pie. customers  not satisfied,
2,Camera sucks,Amol,"Camera quality is worst, mainly front camera. requested replacement of product now the product is not available on Amazon",
2,Not worth the hype .. i mean at all .,Rohit punia,Touch and face id don't respond many times .even touch is not that responsive . Apps can hang .,
2,Price,Gaurav R.,A very bad product for 40000rs waste of money only the camera quality is pretty good other wise waste of money,
2,If I send 40k then not a good hands set it is like a normal mobile feature,Kiran parkhe,Battery life so poor but picture quality it's ok,One
2,Disappointed,Apurva,The phone got hanged everything started not responding and the screen turned blank and not good battery as expected :/,
2,Worest update,jayanth vaddadi,New update is not working properly.. it's soooo.... Bad to use,
2,Two Stars,Ram,Phone is getting hang b/w the call.,One
2,Bill copy,ankit ,I need copy of bill,
2,Two Stars,Amazon Customer,Very Poor Sound Quality,One
2,Improve camera quality in low light,shivam ,I dislike the low light camera picture quality it's very poor and in slow motion the camera quality is very poor,
2,Good,suresh parish,Good,One
2,Poor performance,Kanumuri krishnam raju,Not value for money,One
2,Poor sound quality.,amit Kumar,Sound quality is very poor. Speaker are damaged from the first day. Don't know how to replace this product.,
2,Late delivery by Amazon. Phone is great,Shiv,Product is good. Amazon delivery was late by a day. I wish amazon had a hotline number for tracking deliveries.,
2,It is not at all water resistant,Jay.gajera,"My speaker is not working, I thought it was water resistant but instead the speaker soaked the water inside it.",
2,Deal,O. P.,A nice product,
2,Worst battery life,SIVAKUMAR G,Worst battery life after updating to latest oxygen OS. It seems manufacture intently doing this,
2,Nice,rahul,Average product,
2,Battery performance,himanshu pareta,Battery issue,One
2,The phone has  software problems,Akshay Khandelwal,The phone keeps hanging and shutting down on it's own the software isn't functioning properly,
2,Will return that product ASAP,Amazon Customer,It's a worst phone. Compare to in-built 8GM Ram it's precessor V slow. Totally unsatisfied.,
2,Not bad,Arun Mohan,Could have added stereo speakers and picture could have been much bigger and brighter,
2,128 gb memory not shows,Bhagyashri,I buy this product 128 gb but actually internal memory shows 116 gb please give me suggestions,
2,Battery life is very bad,Pallavi,Battery is very bad it's taking 2 hours to charge from 73 percent to 100 percent. Very bad.,
2,Dialler Issues,Dheeraj Rao,"Dialler Issues,Very Poor Call quality",
2,Got frustrated with one+6,Kaushalendra vikram maurya,Not working properly. Hanged on many occasions. Very bad experience after using 3t and 5t.,
2,Face unlock bad working,Sabbella Srinivasa Reddy,Camera Quality very poor,
2,Bad camera,Rj,Camera quality is not so good it like normal camera,
2,Damaged product received,Abv,I received a damaged product. There is dust inside the camera lens which cannot be cleaned,
2,Poor quality product.....,Amazon Customer,Picture quality is very poor.....bettry life is also weak.....not get what I think of it,
2,Slightly disappointed,Amazon Customer,"The product was slightly scratched under the sim area. Other than that, it's ok",
2,Waste water resistant,subin,Waste mobile it's not water proof  my mobile was damage within 20 days by water,
2,worst battery not even one day also coming batttery,Santhosh,"worst battery not even one day also coming battery,Not worth for 35K",
2,Not working,Amazon Customer,Ringing volume is not working and phone is either on vibration or on silent mode,
2,Very worst hangging problem too,Affected person,"Very worst ,heating problem occurred going to return or give complain abt this product",
2,Battery issues,Arpit,Battery drains like crazy Even with minimal usage,
2,This phone processing is slow,Surendra Kumar,This phone working not fast my phone back cover crack this phone purchase 20 days ago ! ?  ? ?,
1,Screen have a dead led,alam,I purchased this phone on 25july and today is 11 Oct...it been less than 3 months and my screen have a dead cell in the lower right corner...even it didn't drop or didn't come in contact of water or any pressure on phone......very poor protection of screen.,38
1,poor battery back up,Pelican pharma care,"the camera is not up to the mark I used one plus two for more than three years now again I bought this six but now I do not want to buy any more this product, some time auto restart by itself. very dis apointed by both amezon as well Oneplus.",33
1,Please reply as soon as possible,dhaval,Mobile charger is not working properly.,23
1,"You can't be setteled...""Defective product under Exchange offers"" and poor customer Care of Amazon",Akash Saraf,"Worst product and embarrassing customer Care of Amazon.... ""exchange policy of Amazon"" is really a horrible... very bad experience...once they have sold the product they're liable for Post sale service. Amazon sold me defective oneplus 6, 8gb ram, 256 gb,  under exchange offer. There technician visited and certified that the mobile is defective. After 2 days exercise they approved the replacement. But there was no update from Amazon about the replacement of mobile. After several Chat sessions, call from team (Everytime cutomar Care person Will ask"" What's the issue sir"", this is embarrassing)...now Amazon changed the color. Now they're unable to replace the mobile and insisting refund. And refund of exchange value of old handset only in Amazon account so customer can't use that money other than Amazon.....really a horrible purchase... Actually I appreciate Amazon but this first experience is totally disturbing for me....still matter is pending and let's see.... end of the episode. You",17
1,The phone is super go for it however the TPU case that comes ...,Swajith,The camera quantity is very bad.,18
1,Got Refurbished phone on the price of new,Shekhar Tiwari,"Didn't expected this from Amazon, got a refurbished phone on the price of new phone, battery backup is like about 5-6 hours, picture quality is good but i am not happy with device, phone is getting heated up while normal usage, phone is hanging a lot, i am a big fan of oneplus from long time, using oneplus one from 2014, used oneplus 3t, oneplus 5t, and now oneplus 6, but really not happy with this one, sometimes there is network problem, some times wifi problem, sometimes flash doesn't work, really disappointed with amazon and oneplus. Didn't expected this.",9
1,Regarding prices drop in great Indian sale from 10 to 15,Dil Khush Kumar Jha,This is misunderstanding to customer because of no any standard for prices,12
1,Third class camera,Amazon Customer,Amazon is selling the defective phone in this sale. The slow motion camera is very bad and dark like a VGA CAMERA. please don't buy 64GB version.,8
1,Pathetic in terms of Waterproofing - Just wasted My money the phone is not working at all,Ishtiaq,"I bought this phone just 4 months back on Emi considering the best option in current phones, and was using it very well, and then suddenly 2 days back my phone felt into bucket filled with water, and as per committed by one plus 6 team, going with the thought that it is waterproof, i switched it on and boom the phone went off completely, when i showed it to nearest service centre they said as the water has lodged in to the ic the phone is not working and they asked me to change the Screen (Inr 10000) and Motherboard INR (22000) - Total Cost 32000, in this amount you could buy a new phone,and the denied considering any warranty for the phone as this was a case of Liquid spill... i really dont know how this service centre works, they did not even register my complaint and just told me nothing can be done.. cant imagine i just burned out 35000 in just a span of 4 months on this phone, also when the phone back cover was opned it seems to be a used one..",2
1,Product is awesome but amazon is not providing insurance that they promoted,Prosun Maity,One plus phone : 5+ star,2
1,EXPECTATIONS HURT'S.... WORST BRAND EVER IN MY LIFE😣😑,Aanay gaglani,Hey guys....Maine 3 month back one plus 6 leiya tha....I trust this brand allot but you all know what....this brand is now waste....I have hanging problem.....sound problem.....speaker problem.....guys aagar aap aapna first costly phone lere ho to plz iPhone prefer krna nah ke one plus...I have allot of  expectations but ....one plus really broke my all expectations.....guys aagar aapko 40-50k tk le na h go for iPhone....aur ek baar ka vivo or MI bhi chl jaiga but plz don't go for one plus....coz koi issue bhi aataa h to inke service center tk ke niii milteee....if company is wale ye massage paadte h plz guys thodaaa sa quality baadao....ek middle class family ke paise waste maaat kro.....,One
1,Need to replace,mayank,Got a faulty mobile I guess as camera automatically going shutting down time to time when try to take capture.,One
1,substandard phone,Surya,"I have used Samsung, apple, Nokia, MI till now at least two years.  this is the first time i feel i should get rid of this phone at the earliest.  unfortunately i bought this phone one month back and made factory reset and OS installation in service center twice because of so many issues.  worst experience, i am surprised to see such a hype for this device.  heating issue, battery drains fast, few apps do not work, second sim doesnt work sometime, dual app doesnt work, hangs and behaves weird sometimes.. not reliable at all.  i paid very high price for this quality.  i have never experienced such bad experience with Sumsung and Apple so far.  Oneplus has a long way to reach their standards.",
1,Not worthy at all in this price range.,Kaushal 9829939898,"In this price range, this is not a worthy product. As per my experience after 03 months only it has lot of problem.",One
1,Battery drains like anythg charging 4 times in a day,Amazon Customer,"Picture quality is good, sound is also good. But what the use if battery drains like anything. I have to charge 4 times in a day with normal usage. Just a hype waste of money. No customer care, no support. All money wasted. Highly disappointed. I am not playing games on phone, just occasional usage of FB and calls. Even camera is not much usaed. For first few days phone battery performed well. Now it is a pain.",
1,Frustrated with Product,Samrat Abhishek,Anytime stop responding then have to wait for 10 min for auto response. Voice getting raise anytime in between while playing music or video.,2
1,Poor Battery life,Chin55,Battery life of the product delivered is poor. It has drained more than 30% in 3 hrs . Phone gets heated up while talking . This is the first day of usage. Definitely not expected of One Plus,3
1,Defective device,Manju ,"Just after the replacement timelines the phone started getting stuck due to issues on UI & OnePlus launcher not responding, at first they asked me  to clear cache when it was under replacement period and now 2nd time customer care says it cannot be replaced as I have missed the timelines & wants me to go to service centre and get it repaired for 12 days old device. Not satisfied, this will be an on going issue till the time I use this defective phone",One
1,Return policy of OnePlus,VATSAL DESAI,"Once your cell phone is damaged within the same year, neither amazon nor OnePlus is gonna take care of you. In a country like India where 35,000 is a  salary for middle class person for a month It's nothing for oneplus or amazon either. I purchased in OnePlus6 in May 21st and then it's screen was crushed by a motor bike on road (where it fell accidently). I went for taking support to OnePlus customer support where the person said straight no on my face to replace the screen.",
1,"Design flaw, terrible delivery service by Amazon",Satyendra Pandey,I'm disappointed with Amazon as they for the second time they delivered it late. Their transportation service is messed up. The delivery guy was rude and acted like he did me a favour. He wasn't ready to accept my phone which cleared a test on Amazon app. The call centre guy had no info about the results.,
1,No Cashback Received - Misleading Offers,DV,For Free Type C Bullet Headphones on OnePlus 6T:,
1,Think before you buy,Saurabh,Worst Battery Life,3
1,Not satisfied with the phone,sankarshan dutta,Phone is getting hanged many times and battery backup is very poor. Neither I play game nor I use phone much. Not sure why my phone battery is dying so soon. I may got the defective piece of oneplus 6.,One
1,Problem with one plus 6,anup,Well I m a regularly user of one plus I had purchased earlier one plus 3 t but me facing problem with the phone,One
1,Defect in battery. Please replace,anil singh,Battery is draining too fast.....can I get a replacement?,4
1,Major network issues on this phone,Ecom user,"It's not even 3 months since I have been using this phone. The device has stopped working with my Vodafone sim card but works fine with Airtel. My Vodafone sim works fine in other devices, my family members on Vodafone have no issues with Vodafone network at the same location, and the problem happens everywhere, not just a specific area. I tried all the reset and reboot options possible and even lost data from my phone. Nothing seems to be working. I will definitely not be going for a One Plus ever again after this experience.",
1,BAD QAULITY phone #neverbuy,Mani,"would suggest not to  buy this phone. I had purchased this phone 3 months back. Its display stopped working. Submitted the phone in gallery, firs they say, passoword issue may be, then after explaing them they say software issue, now they are saying display issue. they will replace the display.  BAD QAULITY phone. #neverbuy",One
1,A bad product by oneplus,Ayush Dewangan,"I didn't like this phone. I am getting the issue related to it's battery. I didn't want to continue for this phone at all and wanna upgrade to the next version. The sound quality is also not that good, at the I time I bought it was perfect but now the sound quality is poor. Battery is draining too fast also on stopping numerous of apps and games. Also on time of playing some games I am struggled of it's battery and the phone is heated as of high. Sad to write this but this is a serious issue to me. Kindly help me. Thanks",
1,A refurbished phone delivered and no help offered by Amazon inspite of multiple complaints,nitesh,"The phone came in a tampered packing isnpite of saying to amazon they said u may open and when i started using in weeks time i told call cetnre ppl its seems refurbished phone and they dint offer any help. The phone goes on vibration mode an time, volume low and ringtone stops working. Phone also got hanged twice to my suprise.",One
1,rear glass cracked issue,Maximus R.,"Its been a month, i have buy one plus 6, It rear glass got cracked up, due to its got heat up. Its very grief to say such issue i am facing from one plus phone. I tried to contact amazon customer support, but unable to reach. Kindly provide the service as its not my fault.",One
1,Haven't recieved any kind of cashback after using HDFC debit card,Mohammed Raffi,Have been told that I will be getting a 10% cashback if I purchase this phone using my HDFC debit card and I have made a full payment. It's been 6 months and I haven't recieved any cashback yet. As per the bank lots of customers are facing the same issue. I feel like people are getting cheated out here.,One
1,One plus representatives say tat it is nt a good product,Kindle Customer,"Worst service ever.. the company doesnt care about its customers at all after the product has been bought.. No service for the existing customers.. Quality of the product is worst.. especially back cover.. At the first slip of the mobile, it broke even aft the back case is thr.. Its a bad quality product.. Even the service providers and company representatives (one plus showroom koramagala) say tat and accept tat.. So there is no point in buying this product..",
1,Worst customer care service,Mayank,Worst phone .worst battery back up it doesn't last for four hours also . I brought it 20 days before and its battery life is worst than iphone also.and amazon is not helping.worst customer care.,2
1,Worst phone..,Harpreet Singh,Poor quality camera worst video recording even 10k phone will give you better picture quality than this. Only thing I like is face unlock and dash charging. One plus 5 has better sound compared to this one . Good battery life till now. Before buying just compair mi 6 pro (13000) and this one (40000). MI is far better than this. I made Wong decision to buy this one.,
1,Bad experience......:(,Ranjan.S.Singh,I heard very good about one+ and 6 to be very special. But my experience is literally screwed cause it's only 2nd week and device gets freezed in between. really a bad experience.,2
1,very very bad experience this time,Vivek Khandelwal,very bad experience charging cable not working and service center not change this,3
1,Product is faulty,Amazon Customer,Do not buy from this seller. Facing hell lot of problems. Phone get them off and do not start . It's been only one month and so many issue with the phone.  Phone is good but seller rocket is not good. Sold me a faulty phone,One
1,Never worked properly,Akhilesh Mandal,"Still struggling to get it replaced - this particular device is defective. OnePlus service center is unable to find the defect. Specific issues: caller finds my phone unreachable or switched off particularly when it is in Roaming mode, voice fades /not audible  after some duration in the call, 2nd SIM card's existence not recognized by the device occasionally!",
1,Worst product at a very high price,Gaurav Bankawat,"Recently bought a one plus six mobile mid night black, 256 GB memory,  8 GB ram on 15 October 2018 via Amazon, dealer is rocket commerce LLP",
1,Phone is getting hanged and face unlock is not working properly,Amazon Customer,After the phone update:-,
1,Worst Phone - Unhappy,Deepak,"Among all the phone I used that would Samsung, Nokia, Blackberry, I phone and Mi. This phone seems to be one of the worst phone. 2 reasons I've never seen a phone call going to notification screen and u will never who's calling. Second Camera freezes most of times.. I don't understand why there's so much hype for this phone. iPhone is the best phone straight.",
1,Poor performance and battery life,G.SAI BHASKAR,Very much disappointed with the performance of the phone.... bought this 8gb ram version and sometimes it is having hanging problems and surprisingly it hangs more when I use Amazon apps like shopping app kindle and prime videos play with multi color display as old TV's used to do..very much disappointed by this defective product,
1,Worst phone. I would give zero star.,Shashank Mouli Satapathy,Worst phone. Worst picture quality. Completely blurred each and every photo. Worst than Samsung j7. Updates are pathetic. Each update adding more problems.,
1,No,srinivas,Device big problem in camera issue.,
1,Very Bad camera quality,Alok A.,Just feedback for 1plus company if we buy very high end phone then in that case they should give us best phone vs its competion like OPPO F9 Pro with price lests then INR10K vs 1Plus6...,One
1,V very bad experience 😔😔,Maqsood Shaikh,"Others mobile I don't know,But I got faulty device (One plus 6).And (One plus )they are not able solve issues and they are not giving replace . 35000/- I got loss after purchasing One plus 6 device.This is a short story  . Before you purchase One plus..... be care ful and think 100times.",
1,Phone died (bricked) after 6 months of use and took all the photos with it,Saurabh Garg,The Mainboard was declared dead by the service center with no solution offered to retrieve data.,
1,Good battery but mirror in back is easily breakable,vishal,Mirror back glass broken on its own in approx 5 months inside the cover.. also without falling down.. camera only selfie mode is good. Back camera is not that good.. processor is fine and compute is fine but how can such big company have such a big design flaw and back glass is like breaking for lot of people.,
1,Pathetic product,Ankit Ghai,This product is crazy. After 15 days of purchase the screen keeps on going black and doesn't come back on. When the phone rings all i can hear is the ringtone and I can't see anything on the screen. Even after unlocking nothing comes in.,
1,Unhappy,Aditya Choudhary,"I have used this phone for like 2 weeks , and I think this is not what I expected , My Instagram and Chrome gets freezed , everytime I open these apps , so I have to close the apps and start again , I am using 8GB 128GB variant and this is not what I expected from one plus. This is my first one plus device.",
1,Highly Disappointed,Amazon Customer,"Most third class phone which I found till date in my life. Most of the application not supporting, poor camera, call auto disconnected, poor network, GPS not supporting, hanging, poor battery and many more. Don't buy any one this phone. Branded is always branded. I waste my 35k in this stupid phone",
